SARG.Seq.ID	New.Subtype	New.New.Subtype	New.Type	Family	subfamily	subfamily2	Seq.ID.in.CARD (need to redo)	
gi|578248426|gb|EUM08518.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|585368804|ref|WP_024250382.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|635778884|gb|KDF60313.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|636831956|ref|WP_024357964.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|639443617|ref|WP_024622668.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|654659075|ref|WP_028119961.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|654665842|ref|WP_028126119.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|654673281|ref|WP_028132277.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|693042972|ref|WP_032214096.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|693048721|ref|WP_032218252.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|693056204|ref|WP_032224102.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|693063958|ref|WP_032229875.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|693065475|ref|WP_032231210.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|693075113|ref|WP_032238204.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|693100745|ref|WP_032256131.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|693104039|ref|WP_032258261.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|693113188|ref|WP_032264335.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|693139194|ref|WP_032280948.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|693154768|ref|WP_032291418.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|694065160|ref|WP_032411643.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|694065902|ref|WP_032412384.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|694073028|ref|WP_032418890.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|694084724|ref|WP_032429554.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|694089948|ref|WP_032434648.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|694102876|ref|WP_032446138.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|695797326|ref|WP_032711517.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|695822139|ref|WP_032735794.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|696368298|ref|WP_032943310.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|723059650|ref|WP_033554081.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|739065857|ref|WP_036937266.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|745768541|ref|WP_039064938.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|754614318|ref|WP_042003705.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|754718820|ref|WP_042092272.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|754837306|ref|WP_042199190.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|754952496|ref|WP_042308660.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|754964131|ref|WP_042320052.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|757799242|ref|WP_043016444.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|780027477|ref|WP_045442423.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|835596110|ref|WP_047577130.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|838647861|gb|KLW31786.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|851901342|ref|WP_048211771.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|851908704|ref|WP_048214273.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|851915138|ref|WP_048216502.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|852089256|ref|WP_048279785.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|852156983|ref|WP_048297648.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|852305442|ref|WP_048335898.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|857587401|emb|CRL58909.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|857775740|emb|CRL64671.1|	mdtK	mdtK	multidrug	MATE transporter				
gi|970292942|ref|WP_058669058.1|	mdtK	mdtK	multidrug	MATE transporter				
NC_002695.1.912329.p01	mdtK	mdtK	multidrug	MATE transporter				
NC_011035.1.6448920.p01	mdtK	mdtK	multidrug	MATE transporter				
NP_934523	mdtK	mdtK	multidrug	MATE transporter				
Q0T4A9	mdtK	mdtK	multidrug	MATE transporter				
Q57PL1	mdtK	mdtK	multidrug	MATE transporter				
Q7UAH8	mdtK	mdtK	multidrug	MATE transporter				
Q8D9N8	mdtK	mdtK	multidrug	MATE transporter				
Q8Z6N7	mdtK	mdtK	multidrug	MATE transporter				
Q8ZPP2	mdtK	mdtK	multidrug	MATE transporter				
YP_001176513	mdtK	mdtK	multidrug	MATE transporter				
YP_001335662	mdtK	mdtK	multidrug	MATE transporter				
YP_001438116	mdtK	mdtK	multidrug	MATE transporter				
YP_001445425	mdtK	mdtK	multidrug	MATE transporter				
YP_001453247	mdtK	mdtK	multidrug	MATE transporter				
YP_001570595	mdtK	mdtK	multidrug	MATE transporter				
YP_002040674	mdtK	mdtK	multidrug	MATE transporter				
YP_002114436	mdtK	mdtK	multidrug	MATE transporter				
YP_002238177	mdtK	mdtK	multidrug	MATE transporter				
YP_002849300	mdtK	mdtK	multidrug	MATE transporter				
YP_310429	mdtK	mdtK	multidrug	MATE transporter				
YP_403489	mdtK	mdtK	multidrug	MATE transporter				
ZP_02665869	mdtK	mdtK	multidrug	MATE transporter				
ZP_02685717	mdtK	mdtK	multidrug	MATE transporter				
ZP_02903251	mdtK	mdtK	multidrug	MATE transporter				
ZP_03000572	mdtK	mdtK	multidrug	MATE transporter				
ZP_03034990	mdtK	mdtK	multidrug	MATE transporter				
ZP_03072121	mdtK	mdtK	multidrug	MATE transporter				
Q2G140	mepA	mepA	multidrug	MATE transporter				
gi|1006223553|ref|WP_061745579.1|	mepA	mepA	multidrug	MATE transporter				
gi|313609598|gb|EFR85124.1|	mepA	mepA	multidrug	MATE transporter				
gi|313614636|gb|EFR88215.1|	mepA	mepA	multidrug	MATE transporter				
gi|313619623|gb|EFR91268.1|	mepA	mepA	multidrug	MATE transporter				
gi|313638554|gb|EFS03703.1|	mepA	mepA	multidrug	MATE transporter				
gi|441473784|emb|CCQ23538.1|	mepA	mepA	multidrug	MATE transporter				
gi|441475675|emb|CCQ25429.1|	mepA	mepA	multidrug	MATE transporter			gb|AAU95768.1|ARO:3000026|mepA	
gi|446573689|ref|WP_000651035.1|	mepA	mepA	multidrug	MATE transporter				
gi|446573690|ref|WP_000651036.1|	mepA	mepA	multidrug	MATE transporter				
gi|446573692|ref|WP_000651038.1|	mepA	mepA	multidrug	MATE transporter				
gi|446573693|ref|WP_000651039.1|	mepA	mepA	multidrug	MATE transporter				
gi|446573695|ref|WP_000651041.1|	mepA	mepA	multidrug	MATE transporter				
gi|446573700|ref|WP_000651046.1|	mepA	mepA	multidrug	MATE transporter				
gi|446573707|ref|WP_000651053.1|	mepA	mepA	multidrug	MATE transporter				
gi|446573710|ref|WP_000651056.1|	mepA	mepA	multidrug	MATE transporter				
gi|446573711|ref|WP_000651057.1|	mepA	mepA	multidrug	MATE transporter				
gi|446573715|ref|WP_000651061.1|	mepA	mepA	multidrug	MATE transporter				
gi|446573718|ref|WP_000651064.1|	mepA	mepA	multidrug	MATE transporter				
gi|486215009|ref|WP_001556470.1|	mepA	mepA	multidrug	MATE transporter				
gi|486285962|ref|WP_001572033.1|	mepA	mepA	multidrug	MATE transporter				
gi|487135741|ref|WP_001627648.1|	mepA	mepA	multidrug	MATE transporter				
gi|487138435|ref|WP_001629863.1|	mepA	mepA	multidrug	MATE transporter				
gi|488374619|ref|WP_002444004.1|	mepA	mepA	multidrug	MATE transporter				
gi|493203634|ref|WP_006191797.1|	mepA	mepA	multidrug	MATE transporter				
gi|505177635|ref|WP_015364737.1|	mepA	mepA	multidrug	MATE transporter				
gi|516415429|ref|WP_017804827.1|	mepA	mepA	multidrug	MATE transporter				
gi|537465183|ref|WP_020976941.1|	mepA	mepA	multidrug	MATE transporter				
gi|565830932|ref|WP_023914633.1|	mepA	mepA	multidrug	MATE transporter				
gi|686113687|ref|WP_031764317.1|	mepA	mepA	multidrug	MATE transporter				
gi|686123390|ref|WP_031769354.1|	mepA	mepA	multidrug	MATE transporter				
gi|686155635|ref|WP_031787393.1|	mepA	mepA	multidrug	MATE transporter				
gi|686157080|ref|WP_031788612.1|	mepA	mepA	multidrug	MATE transporter				
gi|686172137|ref|WP_031795999.1|	mepA	mepA	multidrug	MATE transporter				
gi|686251508|ref|WP_031837026.1|	mepA	mepA	multidrug	MATE transporter				
gi|686294396|ref|WP_031862836.1|	mepA	mepA	multidrug	MATE transporter				
gi|686302738|ref|WP_031866896.1|	mepA	mepA	multidrug	MATE transporter				
gi|686304329|ref|WP_031867798.1|	mepA	mepA	multidrug	MATE transporter				
gi|686309068|ref|WP_031870147.1|	mepA	mepA	multidrug	MATE transporter				
gi|686309117|ref|WP_031870179.1|	mepA	mepA	multidrug	MATE transporter				
gi|686319982|ref|WP_031875468.1|	mepA	mepA	multidrug	MATE transporter				
gi|686320684|ref|WP_031875798.1|	mepA	mepA	multidrug	MATE transporter				
gi|686329335|ref|WP_031878923.1|	mepA	mepA	multidrug	MATE transporter				
gi|686334333|ref|WP_031881350.1|	mepA	mepA	multidrug	MATE transporter				
gi|686355454|ref|WP_031890196.1|	mepA	mepA	multidrug	MATE transporter				
gi|686367913|ref|WP_031894914.1|	mepA	mepA	multidrug	MATE transporter				
gi|686390606|ref|WP_031905637.1|	mepA	mepA	multidrug	MATE transporter				
gi|686396521|ref|WP_031908504.1|	mepA	mepA	multidrug	MATE transporter				
gi|686408548|ref|WP_031913080.1|	mepA	mepA	multidrug	MATE transporter				
gi|686432388|ref|WP_031921070.1|	mepA	mepA	multidrug	MATE transporter				
gi|686448604|ref|WP_031928572.1|	mepA	mepA	multidrug	MATE transporter				
gi|727742662|ref|WP_033858866.1|	mepA	mepA	multidrug	MATE transporter				
gi|727744206|ref|WP_033859779.1|	mepA	mepA	multidrug	MATE transporter				
gi|727749287|ref|WP_033861814.1|	mepA	mepA	multidrug	MATE transporter				
gi|757671144|ref|WP_042903632.1|	mepA	mepA	multidrug	MATE transporter				
gi|763462741|ref|WP_044292157.1|	mepA	mepA	multidrug	MATE transporter				
gi|984518628|emb|CUM21384.1|	mepA	mepA	multidrug	MATE transporter				
HE999704.1.gene1125.p01	mepA	mepA	multidrug	MATE transporter				
HE999704.1.gene1126.p01	mepA	mepA	multidrug	MATE transporter				
HE999704.1.gene3064.p01	mepA	mepA	multidrug	MATE transporter				
Q99WP2	mepA	mepA	multidrug	MATE transporter				
YP_302230	mepA	mepA	multidrug	MATE transporter				
ZP_03986195	mepA	mepA	multidrug	MATE transporter				
ZP_04679156	mepA	mepA	multidrug	MATE transporter				
gb|AAG04750.1|ARO:3004077|PmpM	PmpM	PmpM	multidrug	MATE transporter				
gb|ACQ82816.1|ARO:3004577|Acinetobacter	Acinetobacter baumannii AmvA	Acinetobacter baumannii AmvA	multidrug	MFS antibiotic efflux pump				
NP_390536	blt	blt	multidrug	MFS antibiotic efflux pump				
P33449	bmr	bmr	multidrug	MFS antibiotic efflux pump				
ZP_03592168	bmr	bmr	multidrug	MFS antibiotic efflux pump				
gb|BAG75524.1|ARO:3003954|efmA	efmA	efmA	multidrug	MFS antibiotic efflux pump				
gb|CCP45647.1|ARO:3003955|efpA	efpA	efpA	multidrug	MFS antibiotic efflux pump				
CP001918.1.gene4071.p01	emrB	emrB	multidrug	MFS antibiotic efflux pump	multicomponent system			
AAC76696	emrD	emrD	multidrug	MFS antibiotic efflux pump			gb|AAG04750.1|ARO:3004077|PmpM	
ABG71850	emrD	emrD	multidrug	MFS antibiotic efflux pump			gb|ACQ82816.1|ARO:3004577|Acinetobacter	
ACB18769	emrD	emrD	multidrug	MFS antibiotic efflux pump			gb|AAC36944.1|ARO:3003006|blt	
ACN65732	emrD	emrD	multidrug	MFS antibiotic efflux pump			gb|AAA22277.1|ARO:3003007|bmr	
BAH65866	emrD	emrD	multidrug	MFS antibiotic efflux pump				
CAD03195	emrD	emrD	multidrug	MFS antibiotic efflux pump			gb|BAG75524.1|ARO:3003954|efmA	
CAR61679	emrD	emrD	multidrug	MFS antibiotic efflux pump			gb|CCP45647.1|ARO:3003955|efpA	
CP000034.1.gene4157.p01	emrD	emrD	multidrug	MFS antibiotic efflux pump				
CP000647.1.gene4115.p01	emrD	emrD	multidrug	MFS antibiotic efflux pump				
CP001138.1.gene3995.p01	emrD	emrD	multidrug	MFS antibiotic efflux pump				
CP004022.1.gene3225.p01	emrD	emrD	multidrug	MFS antibiotic efflux pump				
gi|291431185|gb|EFF04178.1|	emrD	emrD	multidrug	MFS antibiotic efflux pump				
gi|489114053|ref|WP_003023905.1|	emrD	emrD	multidrug	MFS antibiotic efflux pump				
gi|499527904|emb|CCI74263.1|	emrD	emrD	multidrug	MFS antibiotic efflux pump				
gi|641686680|emb|CDN84509.1|	emrD	emrD	multidrug	MFS antibiotic efflux pump				
gi|689832880|dbj|GAL55001.1|	emrD	emrD	multidrug	MFS antibiotic efflux pump				
gi|689837811|dbj|GAL46031.1|	emrD	emrD	multidrug	MFS antibiotic efflux pump				
NC_002695.1.915420.p01	emrD	emrD	multidrug	MFS antibiotic efflux pump				
NP_462699	emrD	emrD	multidrug	MFS antibiotic efflux pump				
NP_756458	emrD	emrD	multidrug	MFS antibiotic efflux pump				
YP_001174764	emrD	emrD	multidrug	MFS antibiotic efflux pump				
YP_001451632	emrD	emrD	multidrug	MFS antibiotic efflux pump				
YP_001572785	emrD	emrD	multidrug	MFS antibiotic efflux pump				
YP_001590869	emrD	emrD	multidrug	MFS antibiotic efflux pump				
YP_001882481	emrD	emrD	multidrug	MFS antibiotic efflux pump				
YP_002043045	emrD	emrD	multidrug	MFS antibiotic efflux pump				
YP_002047829	emrD	emrD	multidrug	MFS antibiotic efflux pump				
YP_002116741	emrD	emrD	multidrug	MFS antibiotic efflux pump				
YP_002217746	emrD	emrD	multidrug	MFS antibiotic efflux pump				
YP_002228414	emrD	emrD	multidrug	MFS antibiotic efflux pump				
YP_002235907	emrD	emrD	multidrug	MFS antibiotic efflux pump				
YP_002245675	emrD	emrD	multidrug	MFS antibiotic efflux pump				
YP_002331449	emrD	emrD	multidrug	MFS antibiotic efflux pump				
YP_002384997	emrD	emrD	multidrug	MFS antibiotic efflux pump				
YP_002393667	emrD	emrD	multidrug	MFS antibiotic efflux pump				
YP_002400178	emrD	emrD	multidrug	MFS antibiotic efflux pump				
YP_002639394	emrD	emrD	multidrug	MFS antibiotic efflux pump				
YP_002808057	emrD	emrD	multidrug	MFS antibiotic efflux pump				
YP_002846930	emrD	emrD	multidrug	MFS antibiotic efflux pump				
YP_312412	emrD	emrD	multidrug	MFS antibiotic efflux pump				
YP_410000	emrD	emrD	multidrug	MFS antibiotic efflux pump				
YP_543187	emrD	emrD	multidrug	MFS antibiotic efflux pump				
ZP_02784870	emrD	emrD	multidrug	MFS antibiotic efflux pump				
ZP_02901431	emrD	emrD	multidrug	MFS antibiotic efflux pump				
ZP_03063464	emrD	emrD	multidrug	MFS antibiotic efflux pump				
ZP_03078078	emrD	emrD	multidrug	MFS antibiotic efflux pump				
ZP_03215830	emrD	emrD	multidrug	MFS antibiotic efflux pump				
ZP_03347409	emrD	emrD	multidrug	MFS antibiotic efflux pump				
ZP_04651279	emrD	emrD	multidrug	MFS antibiotic efflux pump				
ZP_04653995	emrD	emrD	multidrug	MFS antibiotic efflux pump				
A7ZKF6	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
A1A9U9	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
A7ZZ10	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
B7LT82	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
B7NAS9	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
BAH62770	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
CAL11685	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
CP001138.1.gene2020.p01	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
CP001918.1.gene2608.p01	mdtG	mdtG	multidrug	MFS antibiotic efflux pump			gb|ABV18113.1|ARO:3001329|mdtG	
CP004022.1.gene1785.p01	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|1015391005|emb|CZW14339.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|1016088209|ref|WP_062932045.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|1016944275|ref|WP_063145761.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|1045957719|emb|SCA71330.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|238720149|gb|EEQ11953.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|291469891|gb|EFF12375.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|313635905|gb|EFS01863.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|320086408|emb|CBY96181.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|326623733|gb|EGE30078.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|328537525|gb|EGF63751.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|365748854|gb|AEW73081.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|397744192|gb|EJK91404.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|445972720|ref|WP_000050575.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|445996305|ref|WP_000074160.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|445996313|ref|WP_000074168.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|445996315|ref|WP_000074170.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|445996320|ref|WP_000074175.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|445996321|ref|WP_000074176.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|445996322|ref|WP_000074177.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|445996323|ref|WP_000074178.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|445997183|ref|WP_000075038.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|445997190|ref|WP_000075045.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|445997200|ref|WP_000075055.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|486386697|ref|WP_001600585.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|487407563|ref|WP_001675578.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|487690175|ref|WP_001774407.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|489865065|ref|WP_003768662.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|490238955|ref|WP_004137235.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|490851190|ref|WP_004713249.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|490998761|ref|WP_004860484.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|491081391|ref|WP_004943005.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|491270966|ref|WP_005129095.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|495776254|ref|WP_008500833.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|504644317|ref|WP_014831419.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|505218887|ref|WP_015405989.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|507079161|ref|WP_016149919.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|507081861|ref|WP_016152611.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|510927938|ref|WP_016248582.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|545167973|ref|WP_021522510.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|545170453|ref|WP_021524864.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|545230490|ref|WP_021530156.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|545238701|ref|WP_021537741.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|545251767|ref|WP_021549203.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|545253027|ref|WP_021549763.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|545288862|ref|WP_021571807.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|545295846|ref|WP_021576107.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|545299743|ref|WP_021579610.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|553491134|gb|ESC15052.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|553547649|gb|ESC70207.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|554305689|gb|ESH41862.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|554678330|ref|WP_023179342.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|554684950|ref|WP_023184847.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|555232032|ref|WP_023219175.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|555240725|ref|WP_023225426.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|555264509|ref|WP_023246046.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|556222951|ref|WP_023283537.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|556279993|ref|WP_023289120.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|556301307|ref|WP_023292799.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|556426192|ref|WP_023311119.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|556470567|ref|WP_023322308.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|556475490|ref|WP_023327095.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|556477904|ref|WP_023329491.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|556481097|ref|WP_023332677.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|556487515|ref|WP_023335248.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|556489355|ref|WP_023337085.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|556496060|ref|WP_023343747.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|585145321|ref|WP_024164777.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|585351204|ref|WP_024232816.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|595642373|gb|AHM74628.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|639594357|ref|WP_024704961.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|641639621|emb|CDQ53892.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|692991585|ref|WP_032179710.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|692996951|ref|WP_032183921.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|693055019|ref|WP_032223141.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|693055613|ref|WP_032223627.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|693063804|ref|WP_032229737.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
gi|693097284|ref|WP_032253606.1|	mdtG	mdtG	multidrug	MFS antibiotic efflux pump				
